BECvar_site,BECvar_seed,HTp_pred
futBSA11,DMG11,0.455777712
futBSA11,FF11,0.526764358
futBSA11,FP11,0.555047025
futBSA11,FP12,0.407436925
futBSA11,KU11,0.828786839
futBSA11,LBH11,0.957792862
futBSA11,LBH12,0.953609941
futBSA11,LBH13,0.98190196
futBSA11,LBH14,0.975321489
futBSA11,LBH15,0.928321643
futBSA11,LBH16,0.948176838
futBSA11,LBH21,0.945641167
futBSA11,LF11,0.859143039
futBSA11,LF12,0.763493688
futBSA11,LF13,0.607586177
futBSA11,LF14,0.58007631
futBSA11,LF15,0.599755239
futBSA11,LF21,0.566968008
futBSA11,LF22,0.566581667
futBSA11,LF23,0.542981382
futBSA11,M11,0.557411272
futBSA11,M21,0.500312758
futBSA11,M22,0.631459948
futBSA11,M32,0.604263152
futBSA11,M41,0.581204401
futBSA11,M42,0.47505422
futBSA11,M43,0.570207426
futBSA11,M44,0.524663039
futBSA11,M45,0.498863273
futBSA11,M51,0.550833531
futBSA11,M53,0.531268948
futBSA11,M54,0.505221268
futBSA11,M55,0.491981118
futBSA11,M56,0.432704591
futBSA11,MG11,0.49305659
futBSA11,MG12,0.370789995
futBSA11,MG13,0.481175259
futBSA11,NF11,0.652176977
futBSA11,NM11,0.85016127
futBSA11,NM21,0.931836422
futBSA11,PAD11,0.846761278
futBSA11,PRP11,0.81174774
futBSA11,SA11,0.424243464
futBSA11,SA12,0.446012643
futBSA11,SA21,0.303944171
futBSA11,SA22,0.317676834
futBSA11,SA31,0.425052743
futBSA11,SA32,0.452632114
futBSA11,SA33,0.375970259
futBSA11,SA41,0.312083002
futBSA11,SA42,0.357588533
futBSA11,SA43,0.280452615
futBSA11,UBH11,0.980698537
futBSA11,UBH12,0.987664134
futBSA11,UBH13,0.89591384
futBSA11,UF11,0.486749255
futBSA11,UF12,0.526751701
futBSA11,UF13,0.488553234
futBSA11,UF14,0.517173222
futBSA11,UF15,0.543154507
futBSA11,UF24,0.501835662
futBSA11,UF25,0.490321797
futBSA12,AP11,0.955960407
futBSA12,BSA11,0.912035742
futBSA12,BSA12,0.931789957
futBSA12,CM11,0.930835345
futBSA12,CM12,0.950431238
futBSA12,CM13,0.966587216
futBSA12,CM21,0.951347978
futBSA12,CM22,0.948499575
futBSA12,CM23,0.945328015
futBSA12,CM24,0.900166937
futBSA12,CM31,0.862998365
futBSA12,CM32,0.759815089
futBSA12,CM33,0.790024727
futBSA12,CM34,0.662254833
futBSA12,CM35,0.561301936
futBSA12,CP11,0.724858341
futBSA12,CP12,0.675934517
futBSA12,DM11,0.932634587
futBSA12,DM12,0.887522954
futBSA12,DM13,0.796233708
futBSA12,DM21,0.795078188
futBSA12,DM22,0.701764008
futBSA12,DM23,0.546749339
futBSA12,DMG11,0.49352096
futBSA12,FF11,0.496494222
futBSA12,FP11,0.499879368
futBSA12,FP12,0.345855901
futBSA12,KU11,0.906520678
futBSA12,LBH11,0.986199308
futBSA12,LBH12,0.971870227
futBSA12,LBH13,0.961952757
futBSA12,LBH14,0.966469987
futBSA12,LBH15,0.892188992
futBSA12,LBH16,0.927380067
futBSA12,LBH21,0.960955295
futBSA12,LF11,0.79403815
futBSA12,LF12,0.714499199
futBSA12,LF13,0.540774105
futBSA12,LF14,0.514314382
futBSA12,LF15,0.536052466
futBSA12,LF21,0.495602107
futBSA12,LF22,0.494294669
futBSA12,LF23,0.469612277
futBSA12,M11,0.526351614
futBSA12,M21,0.43466021
futBSA12,M22,0.589469092
futBSA12,M32,0.533672233
futBSA12,M41,0.50308087
futBSA12,M42,0.384470966
futBSA12,M43,0.501287003
futBSA12,M44,0.453725844
futBSA12,M45,0.435574693
futBSA12,M51,0.467977795
futBSA12,M53,0.447379354
futBSA12,M54,0.424464385
futBSA12,M55,0.418797915
futBSA12,M56,0.360986078
futBSA12,MG11,0.493724518
futBSA12,MG12,0.379765547
futBSA12,MG13,0.490214165
futBSA12,NF11,0.662469271
futBSA12,NM11,0.922236684
futBSA12,NM21,0.96560917
futBSA12,PAD11,0.921221489
futBSA12,PRP11,0.805220477
futBSA12,SA11,0.343346704
futBSA12,SA12,0.357557041
futBSA12,SA21,0.230168461
futBSA12,SA22,0.240038531
futBSA12,SA31,0.33659655
futBSA12,SA32,0.368201308
futBSA12,SA33,0.299375554
futBSA12,SA41,0.234609218
futBSA12,SA42,0.276930644
futBSA12,SA43,0.211359766
futBSA12,UBH11,0.94834516
futBSA12,UBH12,0.961868268
futBSA12,UBH13,0.831578146
futBSA12,UF11,0.410599134
futBSA12,UF12,0.448333996
futBSA12,UF13,0.413686147
futBSA12,UF14,0.43472112
futBSA12,UF15,0.459970299
futBSA12,UF24,0.413742569
futBSA12,UF25,0.40103307
futCM11,AP11,0.936454033
futCM11,BSA11,0.63421118
futCM11,BSA12,0.691245291
futCM11,CM11,0.930562852
futCM11,CM12,0.96264817
futCM11,CM13,0.931812223
futCM11,CM21,0.923706132
futCM11,CM22,0.904165592
futCM11,CM23,0.897991833
futCM11,CM24,0.859692452
futCM11,CM31,0.835488792
futCM11,CM32,0.744255256
futCM11,CM33,0.749821324
futCM11,CM34,0.636193288
futCM11,CM35,0.550277168
futCM11,CP11,0.772189107
futCM11,CP12,0.721075705
futCM11,DM11,0.972534707
futCM11,DM12,0.877125791
futCM11,DM13,0.804661481
futCM11,DM21,0.840194203
futCM11,DM22,0.71949071
futCM11,DM23,0.521503612
futCM11,DMG11,0.643884361
futCM11,FF11,0.516557023
futCM11,FP11,0.448956716
futCM11,FP12,0.301406205
futCM11,KU11,0.838646335
futCM11,LBH11,0.875121134
futCM11,LBH12,0.7813068
futCM11,LBH13,0.805400031
futCM11,LBH14,0.84763261
futCM11,LBH15,0.789327547
futCM11,LBH16,0.807455198
futCM11,LBH21,0.747470111
futCM11,LF11,0.678957857
futCM11,LF12,0.65923047
futCM11,LF13,0.495652626
futCM11,LF14,0.470971485
futCM11,LF15,0.502080051
futCM11,LF21,0.434422253
futCM11,LF22,0.432670478
futCM11,LF23,0.387777209
futCM11,M11,0.489273088
futCM11,M21,0.359259088
futCM11,M22,0.514621934
futCM11,M32,0.421939706
futCM11,M41,0.365712463
futCM11,M42,0.237024095
futCM11,M43,0.397054982
futCM11,M44,0.367646085
futCM11,M45,0.364183061
futCM11,M51,0.315062777
futCM11,M53,0.308794111
futCM11,M54,0.308671742
futCM11,M55,0.323085753
futCM11,M56,0.279099672
futCM11,MG11,0.584676719
futCM11,MG12,0.482877085
futCM11,MG13,0.552031742
futCM11,NF11,0.750498525
futCM11,NM11,0.848328336
futCM11,NM21,0.789587984
futCM11,PAD11,0.935096393
futCM11,PRP11,0.820228599
futCM11,SA11,0.232687792
futCM11,SA12,0.219285641
futCM11,SA21,0.127967913
futCM11,SA22,0.124108618
futCM11,SA31,0.197640455
futCM11,SA32,0.236267659
futCM11,SA33,0.20089646
futCM11,SA41,0.119884941
futCM11,SA42,0.153484872
futCM11,SA43,0.125221041
futCM11,UBH11,0.734678976
futCM11,UBH12,0.782676599
futCM11,UBH13,0.648956968
futCM11,UF11,0.337610856
futCM11,UF12,0.366885188
futCM11,UF13,0.332820113
futCM11,UF14,0.335032633
futCM11,UF15,0.348388942
futCM11,UF24,0.28566506
futCM11,UF25,0.269471859
futCM12,AP11,0.885792124
futCM12,BSA11,0.597315921
futCM12,BSA12,0.633322528
futCM12,CM11,0.86378425
futCM12,CM12,0.932499344
futCM12,CM13,0.888863537
futCM12,CM21,0.919714899
futCM12,CM22,0.906966461
futCM12,CM23,0.907890285
futCM12,CM24,0.8894065
futCM12,CM31,0.878807987
futCM12,CM32,0.812723486
futCM12,CM33,0.810235178
futCM12,CM34,0.713798467
futCM12,CM35,0.638898205
futCM12,CP11,0.843584769
futCM12,CP12,0.795416489
futCM12,DM11,0.944842206
futCM12,DM12,0.896385996
futCM12,DM13,0.858586606
futCM12,DM21,0.894651262
futCM12,DM22,0.798049353
futCM12,DM23,0.605240767
futCM12,DMG11,0.676014571
futCM12,FF11,0.594667693
futCM12,FP11,0.518931911
futCM12,FP12,0.372135714
futCM12,KU11,0.748592509
futCM12,LBH11,0.835049632
futCM12,LBH12,0.730499301
futCM12,LBH13,0.80235922
futCM12,LBH14,0.848446978
futCM12,LBH15,0.821197486
futCM12,LBH16,0.819935525
futCM12,LBH21,0.694450012
futCM12,LF11,0.733791819
futCM12,LF12,0.722223071
futCM12,LF13,0.576056599
futCM12,LF14,0.550372223
futCM12,LF15,0.586784118
futCM12,LF21,0.510784067
futCM12,LF22,0.511189592
futCM12,LF23,0.456274026
futCM12,M11,0.545131788
futCM12,M21,0.417912228
futCM12,M22,0.559610562
futCM12,M32,0.475347185
futCM12,M41,0.411245071
futCM12,M42,0.274977131
futCM12,M43,0.453157341
futCM12,M44,0.432038913
futCM12,M45,0.42898413
futCM12,M51,0.353353224
futCM12,M53,0.355468228
futCM12,M54,0.36355661
futCM12,M55,0.38378362
futCM12,M56,0.338417577
futCM12,MG11,0.653355212
futCM12,MG12,0.542466087
futCM12,MG13,0.597368602
futCM12,NF11,0.806246205
futCM12,NM11,0.764344825
futCM12,NM21,0.727473587
futCM12,PAD11,0.866530691
futCM12,PRP11,0.863008764
futCM12,SA11,0.278007788
futCM12,SA12,0.257132981
futCM12,SA21,0.156149431
futCM12,SA22,0.148762585
futCM12,SA31,0.232852721
futCM12,SA32,0.27887082
futCM12,SA33,0.246727616
futCM12,SA41,0.144386747
futCM12,SA42,0.184216244
futCM12,SA43,0.158883684
futCM12,UBH11,0.725415715
futCM12,UBH12,0.781510824
futCM12,UBH13,0.679735582
futCM12,UF11,0.406093293
futCM12,UF12,0.437257618
futCM12,UF13,0.396569899
futCM12,UF14,0.398118409
futCM12,UF15,0.409368916
futCM12,UF24,0.337079796
futCM12,UF25,0.318562248
futCM13,AP11,0.927391521
futCM13,BSA11,0.660390134
futCM13,BSA12,0.699159071
futCM13,CM11,0.907617589
futCM13,CM12,0.96485749
futCM13,CM13,0.932035491
futCM13,CM21,0.950322445
futCM13,CM22,0.937961898
futCM13,CM23,0.937977056
futCM13,CM24,0.912987002
futCM13,CM31,0.897609101
futCM13,CM32,0.821126617
futCM13,CM33,0.825028396
futCM13,CM34,0.720227916
futCM13,CM35,0.636894179
futCM13,CP11,0.842978779
futCM13,CP12,0.793904247
futCM13,DM11,0.973791057
futCM13,DM12,0.922771867
futCM13,DM13,0.870792818
futCM13,DM21,0.900489466
futCM13,DM22,0.798526733
futCM13,DM23,0.607101117
futCM13,DMG11,0.66574821
futCM13,FF11,0.591845601
futCM13,FP11,0.52798736
futCM13,FP12,0.372964464
futCM13,KU11,0.804833723
futCM13,LBH11,0.886535907
futCM13,LBH12,0.792055942
futCM13,LBH13,0.847829054
futCM13,LBH14,0.890437718
futCM13,LBH15,0.852324971
futCM13,LBH16,0.860868414
futCM13,LBH21,0.757739263
futCM13,LF11,0.757574047
futCM13,LF12,0.739455135
futCM13,LF13,0.580702206
futCM13,LF14,0.554783744
futCM13,LF15,0.588322331
futCM13,LF21,0.517376467
futCM13,LF22,0.516702074
futCM13,LF23,0.467075186
futCM13,M11,0.558180833
futCM13,M21,0.431606566
futCM13,M22,0.583998134
futCM13,M32,0.497481267
futCM13,M41,0.436362462
futCM13,M42,0.29569736
futCM13,M43,0.472137527
futCM13,M44,0.444226297
futCM13,M45,0.439052362
futCM13,M51,0.379814225
futCM13,M53,0.376926496
futCM13,M54,0.379523172
futCM13,M55,0.395908109
futCM13,M56,0.347389893
futCM13,MG11,0.642709928
futCM13,MG12,0.527833025
futCM13,MG13,0.598932855
futCM13,NF11,0.804207993
futCM13,NM11,0.8214995
futCM13,NM21,0.789292656
futCM13,PAD11,0.908421236
futCM13,PRP11,0.879089013
futCM13,SA11,0.29285742
futCM13,SA12,0.275951109
futCM13,SA21,0.168258892
futCM13,SA22,0.162589617
futCM13,SA31,0.250882413
futCM13,SA32,0.296488553
futCM13,SA33,0.257598773
futCM13,SA41,0.157657816
futCM13,SA42,0.198991974
futCM13,SA43,0.167055553
futCM13,UBH11,0.777569312
futCM13,UBH12,0.829604567
futCM13,UBH13,0.720558022
futCM13,UF11,0.413253956
futCM13,UF12,0.445904455
futCM13,UF13,0.406828556
futCM13,UF14,0.410358721
futCM13,UF15,0.424409944
futCM13,UF24,0.354092859
futCM13,UF25,0.335690704
futCM21,AP11,0.862459562
futCM21,BSA11,0.615847102
futCM21,BSA12,0.630982809
futCM21,CM11,0.824876143
futCM21,CM12,0.915523113
futCM21,CM13,0.871446215
futCM21,CM21,0.934148649
futCM21,CM22,0.929846782
futCM21,CM23,0.933325261
futCM21,CM24,0.933856291
futCM21,CM31,0.928938355
futCM21,CM32,0.885757784
futCM21,CM33,0.881281333
futCM21,CM34,0.796842046
futCM21,CM35,0.727284973
futCM21,CP11,0.893563966
futCM21,CP12,0.842130018
futCM21,DM11,0.924243628
futCM21,DM12,0.918738519
futCM21,DM13,0.908684873
futCM21,DM21,0.934153051
futCM21,DM22,0.868878923
futCM21,DM23,0.687631248
futCM21,DMG11,0.643544836
futCM21,FF11,0.646500499
futCM21,FP11,0.586893218
futCM21,FP12,0.446142745
futCM21,KU11,0.703558895
futCM21,LBH11,0.831069539
futCM21,LBH12,0.729629228
futCM21,LBH13,0.837589534
futCM21,LBH14,0.875935871
futCM21,LBH15,0.878352925
futCM21,LBH16,0.857510709
futCM21,LBH21,0.693592334
futCM21,LF11,0.815389492
futCM21,LF12,0.794348554
futCM21,LF13,0.669265757
futCM21,LF14,0.64120093
futCM21,LF15,0.678093395
futCM21,LF21,0.600842751
futCM21,LF22,0.601365226
futCM21,LF23,0.537315674
futCM21,M11,0.583477322
futCM21,M21,0.492037113
futCM21,M22,0.610361251
futCM21,M32,0.546234191
futCM21,M41,0.479291331
futCM21,M42,0.339531732
futCM21,M43,0.520794325
futCM21,M44,0.505786842
futCM21,M45,0.496593275
futCM21,M51,0.417448794
futCM21,M53,0.422918728
futCM21,M54,0.434482177
futCM21,M55,0.452523913
futCM21,M56,0.409235421
futCM21,MG11,0.671857295
futCM21,MG12,0.544028189
futCM21,MG13,0.597899478
futCM21,NF11,0.818275345
futCM21,NM11,0.723959275
futCM21,NM21,0.714723337
futCM21,PAD11,0.82503274
futCM21,PRP11,0.89959866
futCM21,SA11,0.346365442
futCM21,SA12,0.320427681
futCM21,SA21,0.205052154
futCM21,SA22,0.194235448
futCM21,SA31,0.29215846
futCM21,SA32,0.340698341
futCM21,SA33,0.309791416
futCM21,SA41,0.189082219
futCM21,SA42,0.233874216
futCM21,SA43,0.20880009
futCM21,UBH11,0.762981124
futCM21,UBH12,0.816627772
futCM21,UBH13,0.74413299
futCM21,UF11,0.49445311
futCM21,UF12,0.525203464
futCM21,UF13,0.478517357
futCM21,UF14,0.48176095
futCM21,UF15,0.489195263
futCM21,UF24,0.411145152
futCM21,UF25,0.390682252
futCM22,AP11,0.853573268
futCM22,BSA11,0.624388083
futCM22,BSA12,0.632999566
futCM22,CM11,0.812409697
futCM22,CM12,0.908473363
futCM22,CM13,0.865470183
futCM22,CM21,0.935685654
futCM22,CM22,0.934408054
futCM22,CM23,0.939817571
futCM22,CM24,0.945480315
futCM22,CM31,0.943435601
futCM22,CM32,0.906798134
futCM22,CM33,0.902292989
futCM22,CM34,0.82277078
futCM22,CM35,0.755579695
futCM22,CP11,0.909282282
futCM22,CP12,0.858934091
futCM22,DM11,0.916122339
futCM22,DM12,0.926556974
futCM22,DM13,0.923830643
futCM22,DM21,0.945746429
futCM22,DM22,0.889844041
futCM22,DM23,0.716291054
futCM22,DMG11,0.639787292
futCM22,FF11,0.66758489
futCM22,FP11,0.614196637
futCM22,FP12,0.473449166
futCM22,KU11,0.690838885
futCM22,LBH11,0.830447482
futCM22,LBH12,0.731078852
futCM22,LBH13,0.848386685
futCM22,LBH14,0.885320374
futCM22,LBH15,0.895726978
futCM22,LBH16,0.871241647
futCM22,LBH21,0.695478131
futCM22,LF11,0.84073984
futCM22,LF12,0.818707439
futCM22,LF13,0.69965364
futCM22,LF14,0.671379685
futCM22,LF15,0.708294185
futCM22,LF21,0.632184325
futCM22,LF22,0.632992478
futCM22,LF23,0.568100954
futCM22,M11,0.603276126
futCM22,M21,0.520229062
futCM22,M22,0.632961829
futCM22,M32,0.574514808
futCM22,M41,0.507147145
futCM22,M42,0.365592026
futCM22,M43,0.548867568
futCM22,M44,0.534952173
futCM22,M45,0.523658905
futCM22,M51,0.44364658
futCM22,M53,0.450753038
futCM22,M54,0.463067059
futCM22,M55,0.480340936
futCM22,M56,0.436485125
futCM22,MG11,0.682508284
futCM22,MG12,0.55031207
futCM22,MG13,0.605616164
futCM22,NF11,0.826168932
futCM22,NM11,0.713035263
futCM22,NM21,0.712590764
futCM22,PAD11,0.811184317
futCM22,PRP11,0.911812886
futCM22,SA11,0.37304073
futCM22,SA12,0.345716404
futCM22,SA21,0.224891111
futCM22,SA22,0.212942981
futCM22,SA31,0.316304749
futCM22,SA32,0.366267854
futCM22,SA33,0.334631156
futCM22,SA41,0.207567056
futCM22,SA42,0.254779413
futCM22,SA43,0.228917044
futCM22,UBH11,0.775605171
futCM22,UBH12,0.829192474
futCM22,UBH13,0.767782838
futCM22,UF11,0.525340201
futCM22,UF12,0.556863405
futCM22,UF13,0.508606121
futCM22,UF14,0.512868715
futCM22,UF15,0.520052009
futCM22,UF24,0.44033545
futCM22,UF25,0.419312872
futCM23,AP11,0.833879645
futCM23,BSA11,0.614662784
futCM23,BSA12,0.620030684
futCM23,CM11,0.792987503
futCM23,CM12,0.893734744
futCM23,CM13,0.850583418
futCM23,CM21,0.922997342
futCM23,CM22,0.9236179
futCM23,CM23,0.93436097
futCM23,CM24,0.942696659
futCM23,CM31,0.948266952
futCM23,CM32,0.918097319
futCM23,CM33,0.912344939
futCM23,CM34,0.843335937
futCM23,CM35,0.781274582
futCM23,CP11,0.929970389
futCM23,CP12,0.887507906
futCM23,DM11,0.903525303
futCM23,DM12,0.933646538
futCM23,DM13,0.93785836
futCM23,DM21,0.958108571
futCM23,DM22,0.908126898
futCM23,DM23,0.746792593
futCM23,DMG11,0.669572801
futCM23,FF11,0.70838717
futCM23,FP11,0.65087495
futCM23,FP12,0.507466166
futCM23,KU11,0.669863394
futCM23,LBH11,0.817446043
futCM23,LBH12,0.717538553
futCM23,LBH13,0.839362806
futCM23,LBH14,0.882068262
futCM23,LBH15,0.896433308
futCM23,LBH16,0.875461182
futCM23,LBH21,0.681921305
futCM23,LF11,0.847575089
futCM23,LF12,0.84056032
futCM23,LF13,0.722669207
futCM23,LF14,0.696941542
futCM23,LF15,0.734144044
futCM23,LF21,0.658743215
futCM23,LF22,0.660732672
futCM23,LF23,0.59855605
futCM23,M11,0.643815798
futCM23,M21,0.549113555
futCM23,M22,0.665363437
futCM23,M32,0.603940314
futCM23,M41,0.534050312
futCM23,M42,0.385331812
futCM23,M43,0.581622699
futCM23,M44,0.568458992
futCM23,M45,0.560252572
futCM23,M51,0.467681748
futCM23,M53,0.477853821
futCM23,M54,0.492944918
futCM23,M55,0.514537109
futCM23,M56,0.467553004
futCM23,MG11,0.721719595
futCM23,MG12,0.589178703
futCM23,MG13,0.644398943
futCM23,NF11,0.855779378
futCM23,NM11,0.694648687
futCM23,NM21,0.696859131
futCM23,PAD11,0.790054421
futCM23,PRP11,0.927285432
futCM23,SA11,0.395378516
futCM23,SA12,0.365351091
futCM23,SA21,0.239422532
futCM23,SA22,0.226145677
futCM23,SA31,0.335103338
futCM23,SA32,0.391399148
futCM23,SA33,0.359024805
futCM23,SA41,0.22055163
futCM23,SA42,0.273114083
futCM23,SA43,0.246778592
futCM23,UBH11,0.766655121
futCM23,UBH12,0.825593325
futCM23,UBH13,0.779010803
futCM23,UF11,0.549158835
futCM23,UF12,0.583339149
futCM23,UF13,0.535531662
futCM23,UF14,0.538666885
futCM23,UF15,0.547917364
futCM23,UF24,0.464979807
futCM23,UF25,0.443163188
futCM24,AP11,0.778740861
futCM24,BSA11,0.575085559
futCM24,BSA12,0.569535566
futCM24,CM11,0.73222656
futCM24,CM12,0.844711839
futCM24,CM13,0.798715213
futCM24,CM21,0.891143433
futCM24,CM22,0.896616016
futCM24,CM23,0.90965176
futCM24,CM24,0.935083884
futCM24,CM31,0.95006775
futCM24,CM32,0.94523307
futCM24,CM33,0.933500105
futCM24,CM34,0.885688501
futCM24,CM35,0.837752906
futCM24,CP11,0.950492292
futCM24,CP12,0.909603238
futCM24,DM11,0.856004637
futCM24,DM12,0.917425415
futCM24,DM13,0.948949847
futCM24,DM21,0.965034408
futCM24,DM22,0.942399468
futCM24,DM23,0.79923333
futCM24,DMG11,0.652496531
futCM24,FF11,0.743835709
futCM24,FP11,0.692191367
futCM24,FP12,0.560805775
futCM24,KU11,0.60415192
futCM24,LBH11,0.76842471
futCM24,LBH12,0.667459783
futCM24,LBH13,0.812395223
futCM24,LBH14,0.853506043
futCM24,LBH15,0.894480273
futCM24,LBH16,0.858241682
futCM24,LBH21,0.63135613
futCM24,LF11,0.868107798
futCM24,LF12,0.869236164
futCM24,LF13,0.780836659
futCM24,LF14,0.755437371
futCM24,LF15,0.792542617
futCM24,LF21,0.716362134
futCM24,LF22,0.718180257
futCM24,LF23,0.648618602
futCM24,M11,0.660157649
futCM24,M21,0.597349316
futCM24,M22,0.686053778
futCM24,M32,0.638949989
futCM24,M41,0.565433288
futCM24,M42,0.41677789
futCM24,M43,0.616268616
futCM24,M44,0.611997819
futCM24,M45,0.600184928
futCM24,M51,0.494743596
futCM24,M53,0.510216643
futCM24,M54,0.531268773
futCM24,M55,0.552664696
futCM24,M56,0.512079246
futCM24,MG11,0.738368574
futCM24,MG12,0.599119233
futCM24,MG13,0.643268686
futCM24,NF11,0.857034047
futCM24,NM11,0.631025737
futCM24,NM21,0.640704178
futCM24,PAD11,0.728733867
futCM24,PRP11,0.929726831
futCM24,SA11,0.436814533
futCM24,SA12,0.397482099
futCM24,SA21,0.268364012
futCM24,SA22,0.249355032
futCM24,SA31,0.364296236
futCM24,SA32,0.421956523
futCM24,SA33,0.397302988
futCM24,SA41,0.243242527
futCM24,SA42,0.297411182
futCM24,SA43,0.278177751
futCM24,UBH11,0.73875164
futCM24,UBH12,0.798052629
futCM24,UBH13,0.782116234
futCM24,UF11,0.609251966
futCM24,UF12,0.63951559
futCM24,UF13,0.589448998
futCM24,UF14,0.589924448
futCM24,UF15,0.593161463
futCM24,UF24,0.50548452
futCM24,UF25,0.48188349
futCM31,AP11,0.723310962
futCM31,BSA11,0.529501014
futCM31,BSA12,0.520682352
futCM31,CM11,0.678598904
futCM31,CM12,0.795927818
futCM31,CM13,0.748832651
futCM31,CM21,0.845331501
futCM31,CM22,0.853177318
futCM31,CM23,0.872581998
futCM31,CM24,0.905999782
futCM31,CM31,0.935033252
futCM31,CM32,0.946921477
futCM31,CM33,0.929631539
futCM31,CM34,0.905761034
futCM31,CM35,0.874469131
futCM31,CP11,0.97030074
futCM31,CP12,0.942638546
futCM31,DM11,0.81181671
futCM31,DM12,0.902473868
futCM31,DM13,0.951332633
futCM31,DM21,0.967923313
futCM31,DM22,0.959910584
futCM31,DM23,0.842565394
futCM31,DMG11,0.689204736
futCM31,FF11,0.802519163
futCM31,FP11,0.742044973
futCM31,FP12,0.612404204
futCM31,KU11,0.549176506
futCM31,LBH11,0.718569502
futCM31,LBH12,0.616491198
futCM31,LBH13,0.767212041
futCM31,LBH14,0.816351921
futCM31,LBH15,0.869045762
futCM31,LBH16,0.833834253
futCM31,LBH21,0.580612652
futCM31,LF11,0.855182869
futCM31,LF12,0.885514667
futCM31,LF13,0.812219334
futCM31,LF14,0.791240271
futCM31,LF15,0.829262904
futCM31,LF21,0.753519395
futCM31,LF22,0.756950224
futCM31,LF23,0.689984483
futCM31,M11,0.709832886
futCM31,M21,0.638648474
futCM31,M22,0.720643552
futCM31,M32,0.671174904
futCM31,M41,0.592658394
futCM31,M42,0.435272513
futCM31,M43,0.65471163
futCM31,M44,0.65538061
futCM31,M45,0.647632032
futCM31,M51,0.515727415
futCM31,M53,0.538510552
futCM31,M54,0.566272879
futCM31,M55,0.594635184
futCM31,M56,0.553197936
futCM31,MG11,0.794948006
futCM31,MG12,0.658968273
futCM31,MG13,0.69258216
futCM31,NF11,0.890110136
futCM31,NM11,0.578504805
futCM31,NM21,0.587733268
futCM31,PAD11,0.673706305
futCM31,PRP11,0.933202474
futCM31,SA11,0.464868066
futCM31,SA12,0.416629597
futCM31,SA21,0.284871259
